name: 5345f413-50ca-41d3-bcea-6428b9c8b80d num_items: 31361
token, class_id, token_value, token_tf, token_df
заостровцев, @default_class, 2.450141437293496e-06, 10.0, 2.0
палия, @default_class, 4.655268639908172e-06, 19.0, 4.0
евлаповый, @default_class, 2.6951556719723158e-06, 11.0, 5.0
малин, @default_class, 7.105410077201668e-06, 29.0, 5.0
галдецкий, @default_class, 4.655268639908172e-06, 19.0, 4.0
коноваленко, @default_class, 3.675212155940244e-06, 15.0, 5.0
сагаев, @default_class, 4.655268639908172e-06, 19.0, 8.0
лолохоев, @default_class, 4.410254405229352e-06, 18.0, 3.0
мосарбитраж, @default_class, 2.450141437293496e-06, 10.0, 7.0
закаидзе, @default_class, 9.065523045137525e-06, 37.0, 34.0
данилевский, @default_class, 1.4455834389082156e-05, 59.0, 6.0
мильготин, @default_class, 2.94016967927746e-06, 12.0, 4.0
лозоплетение, @default_class, 2.450141437293496e-06, 10.0, 8.0
кобяковский, @default_class, 2.450141437293496e-06, 10.0, 8.0
бойковеликое, @default_class, 2.450141437293496e-06, 10.0, 3.0
серединин, @default_class, 2.450141437293496e-06, 10.0, 2.0
карпушкин, @default_class, 2.450141437293496e-06, 10.0, 2.0
шеожевый, @default_class, 2.450141437293496e-06, 10.0, 4.0
фаерштейн, @default_class, 2.6951556719723158e-06, 11.0, 2.0
шексон, @default_class, 3.675212155940244e-06, 15.0, 13.0
зироян, @default_class, 4.410254405229352e-06, 18.0, 3.0
бусов, @default_class, 2.94016967927746e-06, 12.0, 2.0
тимашов, @default_class, 3.4301981486350996e-06, 14.0, 4.0
понькина, @default_class, 3.675212155940244e-06, 15.0, 3.0
станкоимпорт, @default_class, 5.635325578623451e-06, 23.0, 4.0
корольков, @default_class, 2.6951556719723158e-06, 11.0, 3.0
минрегион, @default_class, 3.18518391395628e-06, 13.0, 8.0
чичельник, @default_class, 2.450141437293496e-06, 10.0, 1.0
сметанов, @default_class, 2.94016967927746e-06, 12.0, 7.0
клишина, @default_class, 3.4301981486350996e-06, 14.0, 2.0
тристан, @default_class, 2.450141437293496e-06, 10.0, 9.0
хауст, @default_class, 4.655268639908172e-06, 19.0, 4.0
хомицкий, @default_class, 3.4301981486350996e-06, 14.0, 7.0
степанец, @default_class, 2.6951556719723158e-06, 11.0, 2.0
гвма, @default_class, 2.450141437293496e-06, 10.0, 3.0
путенихин, @default_class, 3.18518391395628e-06, 13.0, 2.0
сегед, @default_class, 3.920226390619064e-06, 16.0, 6.0
кудояров, @default_class, 3.675212155940244e-06, 15.0, 3.0
голубиный, @default_class, 3.920226390619064e-06, 16.0, 3.0
арансон, @default_class, 2.450141437293496e-06, 10.0, 2.0
кан, @default_class, 2.450141437293496e-06, 10.0, 4.0
стрыканов, @default_class, 2.450141437293496e-06, 10.0, 6.0
мостострой, @default_class, 2.450141437293496e-06, 10.0, 3.0
восьмерочный, @default_class, 2.450141437293496e-06, 10.0, 5.0
vbl, @default_class, 5.145297109265812e-06, 21.0, 3.0
mossack, @default_class, 2.450141437293496e-06, 10.0, 3.0
евгений_ерофеев, @default_class, 4.410254405229352e-06, 18.0, 16.0
эрпорт, @default_class, 3.675212155940244e-06, 15.0, 14.0
музеон, @default_class, 2.6951556719723158e-06, 11.0, 6.0
дут, @default_class, 3.4301981486350996e-06, 14.0, 5.0
кэс, @default_class, 6.6153820625913795e-06, 27.0, 17.0
вайнзихер, @default_class, 1.151566448243102e-05, 47.0, 18.0
покемон, @default_class, 2.450141437293496e-06, 10.0, 6.0
угадна, @default_class, 2.6951556719723158e-06, 11.0, 7.0
островерхий, @default_class, 2.450141437293496e-06, 10.0, 3.0
лесопилка, @default_class, 2.6951556719723158e-06, 11.0, 8.0
зириновый, @default_class, 4.655268639908172e-06, 19.0, 6.0
зея, @default_class, 2.6951556719723158e-06, 11.0, 10.0
родченков, @default_class, 3.675212155940244e-06, 15.0, 4.0
хмеймим, @default_class, 3.18518391395628e-06, 13.0, 11.0
wada, @default_class, 2.94016967927746e-06, 12.0, 5.0
антидопинговый, @default_class, 5.635325578623451e-06, 23.0, 6.0
собир, @default_class, 3.4301981486350996e-06, 14.0, 14.0
ризов, @default_class, 3.4301981486350996e-06, 14.0, 14.0
сухроба, @default_class, 3.920226390619064e-06, 16.0, 15.0
иванюженков, @default_class, 2.94016967927746e-06, 12.0, 3.0
шамирян, @default_class, 2.450141437293496e-06, 10.0, 2.0
мудрова, @default_class, 2.6951556719723158e-06, 11.0, 3.0
фаэтон, @default_class, 2.450141437293496e-06, 10.0, 3.0
шурупов, @default_class, 2.450141437293496e-06, 10.0, 5.0
паттайя, @default_class, 3.4301981486350996e-06, 14.0, 12.0
последовательно, @default_class, 2.6951556719723158e-06, 11.0, 11.0
оболенский, @default_class, 2.94016967927746e-06, 12.0, 2.0
призывник, @default_class, 1.1025636922568083e-05, 45.0, 28.0
поплавский, @default_class, 6.37036782791256e-06, 26.0, 10.0
алихан, @default_class, 1.5435891327797435e-05, 63.0, 45.0
гамов, @default_class, 1.0045579983852804e-05, 41.0, 13.0
хамзаев, @default_class, 7.105410077201668e-06, 29.0, 20.0
венка, @default_class, 2.6951556719723158e-06, 11.0, 11.0
заказывать, @default_class, 7.105410077201668e-06, 29.0, 29.0
итальянский, @default_class, 1.3475778359861579e-05, 55.0, 39.0
макашарип, @default_class, 8.330481250595767e-06, 34.0, 22.0
бахмин, @default_class, 4.557262946036644e-05, 186.0, 53.0
приводить, @default_class, 0.00011687174992403015, 477.0, 464.0
разорить, @default_class, 2.6951556719723158e-06, 11.0, 11.0
пивоваренный, @default_class, 5.635325578623451e-06, 23.0, 18.0
прилепский, @default_class, 3.4301981486350996e-06, 14.0, 9.0
баня, @default_class, 1.5435891327797435e-05, 63.0, 53.0
насчитывать, @default_class, 2.7441585189080797e-05, 112.0, 112.0
священный, @default_class, 4.1652406252978835e-06, 17.0, 15.0
гаврилов, @default_class, 1.0290594218531623e-05, 42.0, 27.0
юар, @default_class, 8.330481250595767e-06, 34.0, 9.0
поначалу, @default_class, 6.860396297270199e-06, 28.0, 28.0
увеличиваться, @default_class, 4.410254405229352e-06, 18.0, 16.0
отделиться, @default_class, 2.6951556719723158e-06, 11.0, 11.0
запорожский, @default_class, 7.840452781238127e-06, 32.0, 16.0
игнатченко, @default_class, 1.6415948266512714e-05, 67.0, 30.0
порнография, @default_class, 2.401138590357732e-05, 98.0, 56.0
аслахан, @default_class, 2.94016967927746e-06, 12.0, 8.0
разбойник, @default_class, 3.675212155940244e-06, 15.0, 11.0
глухой, @default_class, 4.655268639908172e-06, 19.0, 18.0
чех, @default_class, 2.94016967927746e-06, 12.0, 11.0
мария_максаков, @default_class, 4.1652406252978835e-06, 17.0, 14.0
дубово, @default_class, 2.94016967927746e-06, 12.0, 9.0
осадить, @default_class, 2.6951556719723158e-06, 11.0, 9.0
ходорковский, @default_class, 9.016520925797522e-05, 368.0, 121.0
врезка, @default_class, 2.450141437293496e-06, 10.0, 7.0
собровца, @default_class, 2.94016967927746e-06, 12.0, 10.0
тагилстроевский, @default_class, 2.450141437293496e-06, 10.0, 9.0
виктор_бить, @default_class, 2.94016967927746e-06, 12.0, 7.0
помощь, @default_class, 0.0006566378870047629, 2680.0, 2351.0
интересовать, @default_class, 3.087178265559487e-05, 126.0, 122.0
фотографировать, @default_class, 3.18518391395628e-06, 13.0, 13.0
выбраться, @default_class, 1.5435891327797435e-05, 63.0, 63.0
отогнать, @default_class, 3.18518391395628e-06, 13.0, 13.0
герменчук, @default_class, 3.18518391395628e-06, 13.0, 11.0
перерегистрировать, @default_class, 2.94016967927746e-06, 12.0, 11.0
сверстник, @default_class, 7.595438546559308e-06, 31.0, 27.0
заговор, @default_class, 5.3903113439446315e-06, 22.0, 22.0
музыкант, @default_class, 1.7396005205227993e-05, 71.0, 49.0
гвардия, @default_class, 4.336750498623587e-05, 177.0, 122.0
ссора, @default_class, 0.00012079197040293366, 493.0, 443.0
мягкость, @default_class, 4.410254405229352e-06, 18.0, 17.0
лондон, @default_class, 7.840452599339187e-05, 320.0, 260.0
убедительность, @default_class, 2.450141437293496e-06, 10.0, 10.0
михайловский, @default_class, 7.595438546559308e-06, 31.0, 21.0
публично, @default_class, 2.0091159967705607e-05, 82.0, 81.0
адекватно, @default_class, 2.6951556719723158e-06, 11.0, 11.0
лётчица, @default_class, 3.9447277231374756e-05, 161.0, 67.0
капотня, @default_class, 4.1652406252978835e-06, 17.0, 15.0
милан, @default_class, 2.94016967927746e-06, 12.0, 10.0
одноклассник, @default_class, 1.24957214211463e-05, 51.0, 39.0
ходовой, @default_class, 3.4301981486350996e-06, 14.0, 14.0
квачкова, @default_class, 4.557262946036644e-05, 186.0, 67.0
болезненный, @default_class, 2.450141437293496e-06, 10.0, 10.0
комулибо, @default_class, 4.1652406252978835e-06, 17.0, 17.0
отчитываться, @default_class, 5.3903113439446315e-06, 22.0, 22.0
бук, @default_class, 5.3903113439446315e-06, 22.0, 15.0
голуба, @default_class, 4.1652406252978835e-06, 17.0, 8.0
апраксин, @default_class, 2.450141437293496e-06, 10.0, 4.0
нанесение, @default_class, 6.958402082091197e-05, 284.0, 272.0
ногайский, @default_class, 1.24957214211463e-05, 51.0, 33.0
выхватить, @default_class, 2.0336174202384427e-05, 83.0, 80.0
богатырев, @default_class, 1.225070718646748e-05, 50.0, 29.0
халадовый, @default_class, 6.12535359323374e-06, 25.0, 8.0
четырехкратный, @default_class, 4.1652406252978835e-06, 17.0, 15.0
трифонов, @default_class, 1.4210820154403336e-05, 58.0, 16.0
рен, @default_class, 6.076350837247446e-05, 248.0, 231.0
поручительство, @default_class, 1.764101762091741e-05, 72.0, 63.0
вспомнить, @default_class, 1.1025636922568083e-05, 45.0, 41.0
акишин, @default_class, 8.330481250595767e-06, 34.0, 22.0
абдулгалим, @default_class, 3.18518391395628e-06, 13.0, 9.0
ближневосточный, @default_class, 2.450141437293496e-06, 10.0, 10.0
тиун, @default_class, 2.450141437293496e-06, 10.0, 5.0
экстрадировалить, @default_class, 1.3965805919724517e-05, 57.0, 54.0
прилавок, @default_class, 2.450141437293496e-06, 10.0, 9.0
внешнеторговый, @default_class, 3.920226390619064e-06, 16.0, 16.0
аграрный, @default_class, 4.410254405229352e-06, 18.0, 17.0
читать, @default_class, 1.5190877093118615e-05, 62.0, 56.0
казна, @default_class, 1.0535608453210443e-05, 43.0, 43.0
конструктивный, @default_class, 4.900282874586992e-06, 20.0, 18.0
карабанов, @default_class, 4.410254405229352e-06, 18.0, 16.0
кредиторский, @default_class, 4.900282874586992e-06, 20.0, 18.0
дмитрий_козак, @default_class, 4.410254405229352e-06, 18.0, 17.0
резиденция, @default_class, 9.065523045137525e-06, 37.0, 34.0
синайский, @default_class, 6.12535359323374e-06, 25.0, 18.0
бгдоян, @default_class, 6.12535359323374e-06, 25.0, 6.0
присвоение, @default_class, 0.00011417658970458433, 466.0, 398.0
накладывать, @default_class, 2.94016967927746e-06, 12.0, 12.0
сацит, @default_class, 2.94016967927746e-06, 12.0, 11.0
превосходство, @default_class, 4.410254405229352e-06, 18.0, 18.0
неплательщик, @default_class, 3.4301981486350996e-06, 14.0, 12.0
пить, @default_class, 1.1270651157246903e-05, 46.0, 43.0
окончательный, @default_class, 8.2569764344953e-05, 337.0, 318.0
астраханский, @default_class, 3.74871633539442e-05, 153.0, 113.0
евтеева, @default_class, 3.675212155940244e-06, 15.0, 9.0
котёнок, @default_class, 2.6951556719723158e-06, 11.0, 5.0
двоскина, @default_class, 9.555551514495164e-06, 39.0, 6.0
гвп, @default_class, 2.1806259610457346e-05, 89.0, 49.0
придание, @default_class, 2.6951556719723158e-06, 11.0, 10.0
огнетушитель, @default_class, 3.675212155940244e-06, 15.0, 14.0
визуальный, @default_class, 5.3903113439446315e-06, 22.0, 21.0
шатойский, @default_class, 3.675212064990774e-05, 150.0, 125.0
праздничный, @default_class, 1.4700848623760976e-05, 60.0, 58.0
передаваемый, @default_class, 2.450141437293496e-06, 10.0, 10.0
znakcom, @default_class, 4.410254405229352e-06, 18.0, 16.0
охрана, @default_class, 0.0003934927226509899, 1606.0, 1176.0
досмотр, @default_class, 0.00010584611300146207, 432.0, 393.0
социалистический, @default_class, 3.4301981486350996e-06, 14.0, 14.0
квантришвили, @default_class, 1.0535608453210443e-05, 43.0, 14.0
накопление, @default_class, 8.820508810458705e-06, 36.0, 29.0
ежов, @default_class, 3.4301981486350996e-06, 14.0, 11.0
перово, @default_class, 4.410254405229352e-06, 18.0, 17.0
отказаться, @default_class, 0.0005804385291412473, 2369.0, 2164.0
ложис, @default_class, 3.18518391395628e-06, 13.0, 9.0
ребята, @default_class, 6.37036782791256e-06, 26.0, 26.0
впоследствии, @default_class, 0.00031214801128953695, 1274.0, 1213.0
зажать, @default_class, 4.1652406252978835e-06, 17.0, 16.0
кингисеппский, @default_class, 1.4455834389082156e-05, 59.0, 37.0
меняться, @default_class, 7.105410077201668e-06, 29.0, 29.0
металлоискатель, @default_class, 3.18518391395628e-06, 13.0, 13.0
линейка, @default_class, 2.94016967927746e-06, 12.0, 10.0
проверяться, @default_class, 8.207973587559536e-05, 335.0, 327.0
тюремный, @default_class, 9.188030526274815e-05, 375.0, 339.0
сброс, @default_class, 3.4301981486350996e-06, 14.0, 7.0
бондарев, @default_class, 2.94016967927746e-06, 12.0, 7.0
нефтедобывающий, @default_class, 3.18518391395628e-06, 13.0, 12.0
корнилов, @default_class, 2.6951556719723158e-06, 11.0, 4.0
папка, @default_class, 5.3903113439446315e-06, 22.0, 15.0
ренов, @default_class, 2.6951556719723158e-06, 11.0, 10.0
чистильщик, @default_class, 2.94016967927746e-06, 12.0, 8.0
наган, @default_class, 1.0290594218531623e-05, 42.0, 42.0
иегова, @default_class, 3.4301981486350996e-06, 14.0, 5.0
рукопашный, @default_class, 5.145297109265812e-06, 21.0, 16.0
нажива, @default_class, 4.900282874586992e-06, 20.0, 20.0
перевозиться, @default_class, 9.555551514495164e-06, 39.0, 36.0
водочный, @default_class, 2.94016967927746e-06, 12.0, 9.0
оргкомитет, @default_class, 2.6951556719723158e-06, 11.0, 10.0
хоккей, @default_class, 3.4301981486350996e-06, 14.0, 11.0
ильясова, @default_class, 2.6951556719723158e-06, 11.0, 8.0
михаил_саакашвили, @default_class, 2.450141437293496e-06, 10.0, 10.0
сто, @default_class, 5.7578323321649805e-05, 235.0, 223.0
наркопритон, @default_class, 5.88033935855492e-06, 24.0, 19.0
леон, @default_class, 7.350424311880488e-06, 30.0, 12.0
орликовый, @default_class, 2.450141437293496e-06, 10.0, 8.0
решальщик, @default_class, 8.330481250595767e-06, 34.0, 30.0
дзугаев, @default_class, 3.18518391395628e-06, 13.0, 5.0
enterprises, @default_class, 2.6951556719723158e-06, 11.0, 8.0
расформирование, @default_class, 6.860396297270199e-06, 28.0, 22.0
комбат, @default_class, 3.18518391395628e-06, 13.0, 12.0
реактор, @default_class, 3.18518391395628e-06, 13.0, 10.0
кресло, @default_class, 1.4700848623760976e-05, 60.0, 57.0
незапертый, @default_class, 2.450141437293496e-06, 10.0, 10.0
склонение, @default_class, 5.88033935855492e-06, 24.0, 22.0
станислав_маркел, @default_class, 2.8176626074127853e-05, 115.0, 90.0
пироговский, @default_class, 3.675212155940244e-06, 15.0, 13.0
феникс, @default_class, 1.0290594218531623e-05, 42.0, 37.0
инкредбанк, @default_class, 3.18518391395628e-06, 13.0, 5.0
исрапил, @default_class, 2.94016967927746e-06, 12.0, 8.0
таймураз, @default_class, 4.410254405229352e-06, 18.0, 17.0
киевский, @default_class, 2.7686597604770213e-05, 113.0, 100.0
переправлять, @default_class, 9.555551514495164e-06, 39.0, 38.0
пузикова, @default_class, 4.1652406252978835e-06, 17.0, 10.0
букин, @default_class, 2.450141437293496e-06, 10.0, 3.0
миасс, @default_class, 6.6153820625913795e-06, 27.0, 14.0
беспомощный, @default_class, 1.225070718646748e-05, 50.0, 48.0
боязнь, @default_class, 3.4301981486350996e-06, 14.0, 14.0
череп, @default_class, 1.4945862858439796e-05, 61.0, 47.0
прибежать, @default_class, 3.675212155940244e-06, 15.0, 15.0
очаковоматвеевский, @default_class, 5.145297109265812e-06, 21.0, 15.0
учащийся, @default_class, 2.964671148220077e-05, 121.0, 105.0
раздражать, @default_class, 2.6951556719723158e-06, 11.0, 9.0
успевать, @default_class, 5.145297109265812e-06, 21.0, 21.0
наурский, @default_class, 1.0780622687889263e-05, 44.0, 41.0
торчать, @default_class, 2.6951556719723158e-06, 11.0, 11.0
фельгенгауэр, @default_class, 4.410254405229352e-06, 18.0, 11.0
питаться, @default_class, 5.145297109265812e-06, 21.0, 17.0
устимчук, @default_class, 3.4301981486350996e-06, 14.0, 6.0
блокада, @default_class, 9.800565749173984e-06, 40.0, 27.0
молотов, @default_class, 5.635325578623451e-06, 23.0, 18.0
горький, @default_class, 8.330481250595767e-06, 34.0, 26.0
инкассатор, @default_class, 0.0001798403827706352, 734.0, 256.0
выручка, @default_class, 4.336750498623587e-05, 177.0, 159.0
культивирование, @default_class, 2.94016967927746e-06, 12.0, 11.0
гудермес, @default_class, 3.8712234527338296e-05, 158.0, 122.0
радикал, @default_class, 7.350424311880488e-06, 30.0, 27.0
ткачев, @default_class, 1.3230764125182759e-05, 54.0, 26.0
семнадцать, @default_class, 2.6951556719723158e-06, 11.0, 11.0
севрука, @default_class, 2.94016967927746e-06, 12.0, 9.0
наказываться, @default_class, 9.555551514495164e-06, 39.0, 38.0
боксёр, @default_class, 1.3475778359861579e-05, 55.0, 30.0
позвонок, @default_class, 2.450141437293496e-06, 10.0, 10.0
назначили_наказание, @default_class, 7.105410077201668e-06, 29.0, 29.0
тамбовский, @default_class, 4.924784298054874e-05, 201.0, 141.0
панихида, @default_class, 2.450141437293496e-06, 10.0, 9.0
амин, @default_class, 6.12535359323374e-06, 25.0, 17.0
казанский, @default_class, 5.194299956201576e-05, 212.0, 152.0
ореховскомедведковский, @default_class, 2.6951556719723158e-06, 11.0, 7.0
вспомогательный, @default_class, 4.410254405229352e-06, 18.0, 13.0
просмотр, @default_class, 7.350424311880488e-06, 30.0, 28.0
фигурант, @default_class, 0.0008972418145276606, 3662.0, 2807.0
эстон, @default_class, 2.450141437293496e-06, 10.0, 7.0
запах, @default_class, 8.575495485274587e-06, 35.0, 31.0
соль, @default_class, 6.6153820625913795e-06, 27.0, 25.0
похуделый, @default_class, 2.94016967927746e-06, 12.0, 12.0
желание, @default_class, 7.227917376440018e-05, 295.0, 289.0
елина, @default_class, 5.3903113439446315e-06, 22.0, 12.0
масштабный, @default_class, 5.4883170378161594e-05, 224.0, 213.0
казанцев, @default_class, 5.3903113439446315e-06, 22.0, 12.0
загрузка, @default_class, 2.450141437293496e-06, 10.0, 10.0
деструктивный, @default_class, 5.145297109265812e-06, 21.0, 19.0
вирт, @default_class, 3.675212155940244e-06, 15.0, 2.0
основание, @default_class, 0.00046185165410861373, 1885.0, 1702.0
опора, @default_class, 1.4945862858439796e-05, 61.0, 38.0
харитонов, @default_class, 1.3475778359861579e-05, 55.0, 35.0
нары, @default_class, 2.6951556719723158e-06, 11.0, 9.0
онэксим, @default_class, 4.655268639908172e-06, 19.0, 7.0
расписание, @default_class, 4.1652406252978835e-06, 17.0, 16.0
подбор, @default_class, 7.105410077201668e-06, 29.0, 29.0
тараторин, @default_class, 2.94016967927746e-06, 12.0, 9.0
никитин, @default_class, 4.1652405343484133e-05, 170.0, 81.0
беспилотник, @default_class, 5.3903113439446315e-06, 22.0, 14.0
алжирский, @default_class, 3.920226390619064e-06, 16.0, 12.0
филатов, @default_class, 1.298574989050394e-05, 53.0, 38.0
нухаева, @default_class, 5.3903113439446315e-06, 22.0, 21.0
знакомить, @default_class, 3.675212155940244e-06, 15.0, 14.0
литература, @default_class, 6.419370765797794e-05, 262.0, 230.0
тайгаинфо, @default_class, 2.94016967927746e-06, 12.0, 11.0
пристрастие, @default_class, 2.6951556719723158e-06, 11.0, 11.0
самвел, @default_class, 3.675212155940244e-06, 15.0, 11.0
крестовский, @default_class, 3.18518391395628e-06, 13.0, 12.0
кольченко, @default_class, 5.3903113439446315e-06, 22.0, 10.0
подросток, @default_class, 0.00020409678108990192, 833.0, 458.0
какуюто, @default_class, 2.450141437293496e-06, 10.0, 10.0
спальная, @default_class, 5.3903113439446315e-06, 22.0, 20.0
вдовый, @default_class, 1.5190877093118615e-05, 62.0, 52.0
заседание, @default_class, 0.000612045347224921, 2498.0, 1904.0
сайентолог, @default_class, 4.655268639908172e-06, 19.0, 10.0
застройка, @default_class, 1.0290594218531623e-05, 42.0, 39.0
тула, @default_class, 3.087178265559487e-05, 126.0, 80.0
пёс, @default_class, 2.6951556719723158e-06, 11.0, 10.0
глазов, @default_class, 5.145297109265812e-06, 21.0, 9.0
госзаказ, @default_class, 7.595438546559308e-06, 31.0, 28.0
доработка, @default_class, 5.145297109265812e-06, 21.0, 20.0
караться, @default_class, 2.6951556719723158e-06, 11.0, 11.0
воротников, @default_class, 3.675212155940244e-06, 15.0, 9.0
аул, @default_class, 7.105410077201668e-06, 29.0, 23.0
сооружение, @default_class, 2.6216514015686698e-05, 107.0, 82.0
стихийный, @default_class, 3.4301981486350996e-06, 14.0, 13.0
возрастать, @default_class, 3.920226390619064e-06, 16.0, 15.0
таранцевый, @default_class, 7.105410077201668e-06, 29.0, 13.0
водный, @default_class, 2.9401697247521952e-05, 120.0, 100.0
повар, @default_class, 5.3903113439446315e-06, 22.0, 16.0
обладать, @default_class, 4.679770063376054e-05, 191.0, 185.0
пассажир, @default_class, 0.00018572072440292686, 758.0, 566.0
пешков, @default_class, 4.410254405229352e-06, 18.0, 9.0
поляков, @default_class, 1.862107455963269e-05, 76.0, 51.0
выдержка, @default_class, 2.94016967927746e-06, 12.0, 11.0
нарушитель, @default_class, 4.361251922091469e-05, 178.0, 152.0
де, @default_class, 6.12535359323374e-06, 25.0, 18.0
тест, @default_class, 4.655268639908172e-06, 19.0, 19.0
мотоциклист, @default_class, 1.813104609027505e-05, 74.0, 41.0
шабалин, @default_class, 4.900282874586992e-06, 20.0, 8.0
коляк, @default_class, 4.655268639908172e-06, 19.0, 2.0
слабый, @default_class, 9.555551514495164e-06, 39.0, 39.0
юг, @default_class, 7.031905988696963e-05, 287.0, 268.0
самописец, @default_class, 7.840452781238127e-06, 32.0, 27.0
соответственно, @default_class, 0.00011099140829173848, 453.0, 437.0
сергей_мирон, @default_class, 4.1652406252978835e-06, 17.0, 16.0
взаимодействовать, @default_class, 7.840452781238127e-06, 32.0, 32.0
дыхание, @default_class, 3.18518391395628e-06, 13.0, 13.0
намеренно, @default_class, 1.6905976735870354e-05, 69.0, 69.0
славянка, @default_class, 3.675212064990774e-05, 150.0, 44.0
эльдий, @default_class, 2.94016967927746e-06, 12.0, 8.0
айрапетян, @default_class, 5.3903113439446315e-06, 22.0, 10.0
пометка, @default_class, 2.94016967927746e-06, 12.0, 10.0
техснабэкспорт, @default_class, 3.4301981486350996e-06, 14.0, 14.0
непонятно, @default_class, 1.0780622687889263e-05, 44.0, 44.0
гаранин, @default_class, 3.18518391395628e-06, 13.0, 5.0
категория, @default_class, 3.8712234527338296e-05, 158.0, 142.0
солодовников, @default_class, 2.6951556719723158e-06, 11.0, 8.0
сергокалинский, @default_class, 9.800565749173984e-06, 40.0, 27.0
увеличить, @default_class, 3.699713488458656e-05, 151.0, 140.0
предвыборный, @default_class, 1.6905976735870354e-05, 69.0, 56.0
предостеречь, @default_class, 2.94016967927746e-06, 12.0, 12.0
амунец, @default_class, 3.4301981486350996e-06, 14.0, 6.0
букреев, @default_class, 1.176067871710984e-05, 48.0, 20.0
девочка, @default_class, 0.00023790873819962144, 971.0, 521.0
раздобыть, @default_class, 2.94016967927746e-06, 12.0, 12.0
спецстрой, @default_class, 2.49914428422926e-05, 102.0, 45.0
шут, @default_class, 1.0780622687889263e-05, 44.0, 16.0
мациева, @default_class, 2.6951556719723158e-06, 11.0, 4.0
урлашов, @default_class, 2.1316231141099706e-05, 87.0, 21.0
серебряный, @default_class, 9.800565749173984e-06, 40.0, 34.0
чистка, @default_class, 6.860396297270199e-06, 28.0, 28.0
копать, @default_class, 2.450141437293496e-06, 10.0, 10.0
озеры, @default_class, 5.635325578623451e-06, 23.0, 16.0
мирзаесть, @default_class, 1.176067871710984e-05, 48.0, 24.0
фирмоднодневка, @default_class, 2.1071216906420887e-05, 86.0, 80.0
раздаваться, @default_class, 2.94016967927746e-06, 12.0, 12.0
танцевать, @default_class, 4.655268639908172e-06, 19.0, 13.0
