name: f01d5fe7-5719-48b2-afa5-573211ac80f3 num_items: 13374
token, class_id, token_value, token_tf, token_df
сдерживание, @default_class, 6.128228051238693e-06, 13.0, 12.0
citroen, @default_class, 3.676936830743216e-05, 78.0, 43.0
южносахалинск, @default_class, 1.2727858120342717e-05, 27.0, 21.0
удерживать, @default_class, 1.932748818944674e-05, 41.0, 38.0
праздничный, @default_class, 1.1313652066746727e-05, 24.0, 21.0
передаваемый, @default_class, 8.485239050060045e-06, 18.0, 15.0
дезинфекция, @default_class, 8.013837032194715e-06, 17.0, 13.0
жизненно, @default_class, 4.7140215428953525e-06, 10.0, 9.0
минус, @default_class, 9.569463873049244e-05, 203.0, 147.0
адвокат, @default_class, 0.00015367710147984326, 326.0, 212.0
ежеквартально, @default_class, 8.013837032194715e-06, 17.0, 17.0
выдаваться, @default_class, 9.899445103656035e-06, 21.0, 20.0
фтс, @default_class, 3.818357436102815e-05, 81.0, 46.0
печень, @default_class, 5.1854235607606824e-06, 11.0, 8.0
вирусный, @default_class, 7.542434559582034e-06, 16.0, 15.0
поздравление, @default_class, 5.656826033373363e-06, 12.0, 8.0
транзакция, @default_class, 1.3670662156073377e-05, 29.0, 27.0
резервный, @default_class, 2.121309626090806e-05, 45.0, 42.0
запорожский, @default_class, 1.5084869119164068e-05, 32.0, 20.0
телесистема, @default_class, 1.0370847121521365e-05, 22.0, 18.0
отток, @default_class, 1.3199260138208047e-05, 28.0, 25.0
частично, @default_class, 8.013836486497894e-05, 170.0, 159.0
поликлиника, @default_class, 5.1854235607606824e-06, 11.0, 9.0
cnpc, @default_class, 7.542434468632564e-05, 160.0, 83.0
отменный, @default_class, 1.932748818944674e-05, 41.0, 37.0
швейцария, @default_class, 4.05405844503548e-05, 86.0, 70.0
стандарт, @default_class, 0.0002696420415304601, 572.0, 414.0
животноводство, @default_class, 1.0842249139386695e-05, 23.0, 17.0
stichting, @default_class, 6.599630069104023e-06, 14.0, 9.0
слой, @default_class, 8.485239050060045e-06, 18.0, 14.0
оспаривание, @default_class, 7.071032086969353e-06, 15.0, 15.0
придать, @default_class, 7.542434559582034e-06, 16.0, 16.0
многоквартирный, @default_class, 5.656826033373363e-06, 12.0, 8.0
михаил_гуцерий, @default_class, 4.5726010284852237e-05, 97.0, 68.0
белавиа, @default_class, 1.0842249139386695e-05, 23.0, 7.0
интернетпортал, @default_class, 8.956641067925375e-06, 19.0, 19.0
забастовка, @default_class, 3.818357436102815e-05, 81.0, 42.0
тепловой, @default_class, 1.3670662156073377e-05, 29.0, 23.0
днк, @default_class, 1.649907608225476e-05, 35.0, 25.0
минский, @default_class, 1.3670662156073377e-05, 29.0, 21.0
создаваться, @default_class, 7.495294266846031e-05, 159.0, 153.0
rambler, @default_class, 0.00024088649661280215, 511.0, 472.0
манёвр, @default_class, 1.0842249139386695e-05, 23.0, 20.0
преодолевать, @default_class, 6.128228051238693e-06, 13.0, 13.0
течение, @default_class, 0.0006359214894473553, 1349.0, 1236.0
гипермаркетовый, @default_class, 3.959778041462414e-05, 84.0, 67.0
илт, @default_class, 8.013837032194715e-06, 17.0, 11.0
casa, @default_class, 5.1854235607606824e-06, 11.0, 9.0
eesti, @default_class, 8.485239050060045e-06, 18.0, 8.0
безвозмездный, @default_class, 6.128228051238693e-06, 13.0, 11.0
прорыв, @default_class, 7.071032086969353e-06, 15.0, 14.0
лечение, @default_class, 2.8755532184732147e-05, 61.0, 41.0
дно, @default_class, 0.00011879334488185123, 252.0, 219.0
гайдамак, @default_class, 7.071032086969353e-06, 15.0, 4.0
возле, @default_class, 7.542434559582034e-06, 16.0, 15.0
мчс, @default_class, 1.744188011798542e-05, 37.0, 33.0
реджеп, @default_class, 1.5556270227534696e-05, 33.0, 32.0
нормативноправовой, @default_class, 1.3199260138208047e-05, 28.0, 28.0
ударить, @default_class, 1.1785054084612057e-05, 25.0, 24.0
фкцб, @default_class, 9.899445103656035e-06, 21.0, 10.0
wifi, @default_class, 1.5084869119164068e-05, 32.0, 20.0
ликероводочный, @default_class, 1.791328213585075e-05, 38.0, 28.0
улус, @default_class, 6.599630069104023e-06, 14.0, 12.0
оплачиваться, @default_class, 7.071032086969353e-06, 15.0, 15.0
мотивировать, @default_class, 2.7812726330012083e-05, 59.0, 59.0
образование, @default_class, 7.306733459699899e-05, 155.0, 123.0
войти, @default_class, 0.00039927763282321393, 847.0, 750.0
посетить, @default_class, 6.128227687440813e-05, 130.0, 118.0
фронтовой, @default_class, 1.4142064173938707e-05, 30.0, 29.0
хорошеть, @default_class, 9.899445103656035e-06, 21.0, 21.0
оплата, @default_class, 0.00020647414203267545, 438.0, 335.0
исполнительный, @default_class, 0.00024984314222820103, 530.0, 444.0
потратили_ный, @default_class, 9.428043085790705e-06, 20.0, 20.0
ахмедов, @default_class, 4.7140215428953525e-06, 10.0, 4.0
больница, @default_class, 2.4984314222820103e-05, 53.0, 35.0
deutsche, @default_class, 7.071032450767234e-05, 150.0, 93.0
смешанный, @default_class, 5.1854235607606824e-06, 11.0, 11.0
друг, @default_class, 0.000110779503302183, 235.0, 156.0
градостроительный, @default_class, 9.428043085790705e-06, 20.0, 11.0
выстраиваться, @default_class, 4.7140215428953525e-06, 10.0, 10.0
туалет, @default_class, 1.0370847121521365e-05, 22.0, 8.0
сдавать, @default_class, 1.1313652066746727e-05, 24.0, 23.0
подтвердить, @default_class, 0.0004883726360276341, 1036.0, 934.0
прозрачный, @default_class, 2.7812726330012083e-05, 59.0, 56.0
терра, @default_class, 7.542434559582034e-06, 16.0, 4.0
голодовка, @default_class, 8.956641067925375e-06, 19.0, 11.0
запсибгазпром, @default_class, 5.1854235607606824e-06, 11.0, 3.0
генетический, @default_class, 5.1854235607606824e-06, 11.0, 9.0
турбореактивный, @default_class, 5.656826033373363e-06, 12.0, 12.0
зависимость, @default_class, 0.00013623521954286844, 289.0, 262.0
пластиковый, @default_class, 4.195479050395079e-05, 89.0, 34.0
андрей_костин, @default_class, 9.428043085790705e-06, 20.0, 19.0
илмок, @default_class, 6.599630069104023e-06, 14.0, 8.0
концессия, @default_class, 1.0370847121521365e-05, 22.0, 22.0
аккумулировать, @default_class, 9.428043085790705e-06, 20.0, 19.0
сертифицировать, @default_class, 7.542434559582034e-06, 16.0, 14.0
всм, @default_class, 3.394095620024018e-05, 72.0, 19.0
широко, @default_class, 2.121309626090806e-05, 45.0, 44.0
distribution, @default_class, 7.542434559582034e-06, 16.0, 10.0
определить, @default_class, 0.0001871466520242393, 397.0, 374.0
пропустить, @default_class, 1.0370847121521365e-05, 22.0, 21.0
жертва, @default_class, 1.838468415371608e-05, 39.0, 36.0
недавний, @default_class, 5.0440030463505536e-05, 107.0, 106.0
ребрендинга, @default_class, 3.394095620024018e-05, 72.0, 45.0
зампредправление, @default_class, 7.071032086969353e-06, 15.0, 10.0
использование, @default_class, 0.0004426466184668243, 939.0, 762.0
bp, @default_class, 0.0002418293006485328, 513.0, 214.0
дневный, @default_class, 1.2256456102477387e-05, 26.0, 22.0
th, @default_class, 7.542434559582034e-06, 16.0, 6.0
bosco, @default_class, 1.3670662156073377e-05, 29.0, 6.0
футбол, @default_class, 2.121309626090806e-05, 45.0, 33.0
высококвалифицированный, @default_class, 4.7140215428953525e-06, 10.0, 9.0
единовременный, @default_class, 9.899445103656035e-06, 21.0, 20.0
ужас, @default_class, 5.656826033373363e-06, 12.0, 8.0
перечень, @default_class, 0.00014094923972152174, 299.0, 237.0
засекретить, @default_class, 5.1854235607606824e-06, 11.0, 10.0
прочитать, @default_class, 5.1854235607606824e-06, 11.0, 9.0
русь, @default_class, 8.956641067925375e-06, 19.0, 15.0
избирательный, @default_class, 5.656826033373363e-06, 12.0, 11.0
союзник, @default_class, 6.128228051238693e-06, 13.0, 11.0
нитка, @default_class, 0.00018808945605996996, 399.0, 186.0
зимбабве, @default_class, 1.602767406438943e-05, 34.0, 10.0
новосибирский, @default_class, 3.535516225383617e-05, 75.0, 63.0
кутузовский, @default_class, 5.1854235607606824e-06, 11.0, 7.0
короткий, @default_class, 4.336899655754678e-05, 92.0, 88.0
отравление, @default_class, 9.899445103656035e-06, 21.0, 16.0
самостоятельно, @default_class, 0.00012020755093544722, 255.0, 243.0
валютный, @default_class, 7.683855073992163e-05, 163.0, 103.0
приём, @default_class, 8.720939513295889e-05, 185.0, 161.0
внешнеполитический, @default_class, 6.599630069104023e-06, 14.0, 14.0
берег, @default_class, 4.6668814320582896e-05, 99.0, 91.0
православный, @default_class, 1.0842249139386695e-05, 23.0, 16.0
иначе, @default_class, 2.5455716240685433e-05, 54.0, 54.0
award, @default_class, 1.0370847121521365e-05, 22.0, 10.0
лёд, @default_class, 1.5084869119164068e-05, 32.0, 20.0
катырин, @default_class, 6.128228051238693e-06, 13.0, 6.0
помидор, @default_class, 1.932748818944674e-05, 41.0, 23.0
замечательный, @default_class, 5.656826033373363e-06, 12.0, 12.0
оказание, @default_class, 5.7039658713620156e-05, 121.0, 104.0
прошение, @default_class, 6.599630069104023e-06, 14.0, 13.0
сидение, @default_class, 2.02702922251774e-05, 43.0, 36.0
man, @default_class, 1.1785054084612057e-05, 25.0, 17.0
благосостояние, @default_class, 2.8755532184732147e-05, 61.0, 54.0
тамань, @default_class, 3.818357436102815e-05, 81.0, 49.0
доходность, @default_class, 4.289759453968145e-05, 91.0, 77.0
подтолкнуть, @default_class, 7.071032086969353e-06, 15.0, 13.0
подразумевать, @default_class, 7.63671487220563e-05, 162.0, 158.0
ек, @default_class, 9.003781451610848e-05, 191.0, 93.0
лидерство, @default_class, 2.4041510187089443e-05, 51.0, 48.0
кольцово, @default_class, 5.1854235607606824e-06, 11.0, 9.0
повседневный, @default_class, 8.956641067925375e-06, 19.0, 18.0
яндекстакси, @default_class, 1.5556270227534696e-05, 33.0, 13.0
холод, @default_class, 5.656826033373363e-06, 12.0, 11.0
жёстко, @default_class, 7.542434559582034e-06, 16.0, 16.0
машинокомплект, @default_class, 1.791328213585075e-05, 38.0, 31.0
усилить, @default_class, 4.195479050395079e-05, 89.0, 85.0
полмиллиард, @default_class, 1.0370847121521365e-05, 22.0, 22.0
михаил_погосян, @default_class, 1.979889020731207e-05, 42.0, 33.0
развлечение, @default_class, 1.2256456102477387e-05, 26.0, 24.0
trump, @default_class, 1.697047810012009e-05, 36.0, 9.0
увеличение, @default_class, 0.00042001932160928845, 891.0, 762.0
ввозиться, @default_class, 1.0370847121521365e-05, 22.0, 22.0
подразумеваться, @default_class, 5.1854235607606824e-06, 11.0, 11.0
капитал, @default_class, 0.00030923981103114784, 656.0, 518.0
самоходный, @default_class, 5.656826033373363e-06, 12.0, 9.0
курганский, @default_class, 5.1854235607606824e-06, 11.0, 6.0
стараться, @default_class, 1.885608617158141e-05, 40.0, 35.0
аммиачный, @default_class, 5.656826033373363e-06, 12.0, 9.0
разбирательство, @default_class, 0.0001730045914882794, 367.0, 305.0
ускориться, @default_class, 6.128228051238693e-06, 13.0, 13.0
островной, @default_class, 8.485239050060045e-06, 18.0, 6.0
звезда, @default_class, 6.269648292800412e-05, 133.0, 70.0
контрафакт, @default_class, 9.428043085790705e-06, 20.0, 17.0
копирование, @default_class, 7.071032086969353e-06, 15.0, 12.0
оперный, @default_class, 4.7140215428953525e-06, 10.0, 8.0
зажигание, @default_class, 7.542434559582034e-06, 16.0, 10.0
инструкция, @default_class, 9.899445103656035e-06, 21.0, 19.0
увенчаться, @default_class, 6.599630069104023e-06, 14.0, 14.0
бомба, @default_class, 1.2727858120342717e-05, 27.0, 24.0
шестью, @default_class, 6.128228051238693e-06, 13.0, 13.0
специалист, @default_class, 0.0002767130499705672, 587.0, 505.0
каникулы, @default_class, 2.2627304133493453e-05, 48.0, 34.0
сузунский, @default_class, 7.542434559582034e-06, 16.0, 10.0
монополизация, @default_class, 1.0370847121521365e-05, 22.0, 20.0
тяжёлый, @default_class, 0.00011785054084612057, 250.0, 208.0
курсовой, @default_class, 1.838468415371608e-05, 39.0, 39.0
иван, @default_class, 5.0440030463505536e-05, 107.0, 92.0
шишкин, @default_class, 5.1854235607606824e-06, 11.0, 9.0
носка, @default_class, 5.1854235607606824e-06, 11.0, 7.0
обостриться, @default_class, 1.791328213585075e-05, 38.0, 38.0
томас, @default_class, 1.885608617158141e-05, 40.0, 35.0
субсидирование, @default_class, 5.7039658713620156e-05, 121.0, 86.0
vin, @default_class, 1.5084869119164068e-05, 32.0, 32.0
художественный, @default_class, 1.1785054084612057e-05, 25.0, 21.0
фрукт, @default_class, 3.394095620024018e-05, 72.0, 60.0
морозов, @default_class, 1.5556270227534696e-05, 33.0, 19.0
минфин, @default_class, 0.0001277499832212925, 271.0, 192.0
координационный, @default_class, 8.013837032194715e-06, 17.0, 14.0
гололобов, @default_class, 6.599630069104023e-06, 14.0, 5.0
ющенко, @default_class, 2.6869922294281423e-05, 57.0, 18.0
ратифицировать, @default_class, 1.0370847121521365e-05, 22.0, 18.0
лисовский, @default_class, 9.428043085790705e-06, 20.0, 9.0
госорган, @default_class, 1.885608617158141e-05, 40.0, 36.0
сильнейший, @default_class, 7.542434559582034e-06, 16.0, 16.0
фосфорный, @default_class, 5.1854235607606824e-06, 11.0, 7.0
эра, @default_class, 8.485239050060045e-06, 18.0, 12.0
сборка, @default_class, 0.00022721583081874996, 482.0, 337.0
кассационный, @default_class, 7.730995275778696e-05, 164.0, 115.0
регламентировать, @default_class, 1.1785054084612057e-05, 25.0, 24.0
комиссионный, @default_class, 6.128228051238693e-06, 13.0, 11.0
энерджи, @default_class, 1.0370847121521365e-05, 22.0, 7.0
неотъемлемый, @default_class, 4.7140215428953525e-06, 10.0, 10.0
марк_цукерберг, @default_class, 4.7140215428953525e-06, 10.0, 9.0
гамбургер, @default_class, 5.656826033373363e-06, 12.0, 8.0
бибись, @default_class, 7.071032086969353e-06, 15.0, 15.0
генерировать, @default_class, 3.394095620024018e-05, 72.0, 61.0
переключение, @default_class, 4.7140215428953525e-06, 10.0, 9.0
кардинальный, @default_class, 7.542434559582034e-06, 16.0, 16.0
денис_буцаев, @default_class, 5.656826033373363e-06, 12.0, 8.0
соколов, @default_class, 3.488376023597084e-05, 74.0, 50.0
растворимый, @default_class, 5.656826033373363e-06, 12.0, 5.0
лёгкий, @default_class, 4.8083020374178886e-05, 102.0, 84.0
фсфо, @default_class, 4.7140215428953525e-06, 10.0, 3.0
загородный, @default_class, 5.656826033373363e-06, 12.0, 8.0
львов, @default_class, 9.899445103656035e-06, 21.0, 17.0
миллер, @default_class, 0.00015791972691658884, 335.0, 189.0
трансгаз, @default_class, 1.1785054084612057e-05, 25.0, 18.0
экологичность, @default_class, 5.656826033373363e-06, 12.0, 12.0
объективный, @default_class, 2.215590029663872e-05, 47.0, 44.0
премиальный, @default_class, 4.6197412302717566e-05, 98.0, 86.0
конкурентный, @default_class, 6.599630432901904e-05, 140.0, 131.0
сахарный, @default_class, 1.649907608225476e-05, 35.0, 21.0
происшествие, @default_class, 2.8755532184732147e-05, 61.0, 53.0
давид, @default_class, 8.956641067925375e-06, 19.0, 17.0
грайфсвальд, @default_class, 4.7140215428953525e-06, 10.0, 9.0
некорректно, @default_class, 4.7140215428953525e-06, 10.0, 10.0
кэс, @default_class, 8.485239050060045e-06, 18.0, 8.0
модернизировать, @default_class, 1.932748818944674e-05, 41.0, 40.0
lifenews, @default_class, 5.656826033373363e-06, 12.0, 12.0
авиарынок, @default_class, 6.599630069104023e-06, 14.0, 13.0
дистанция, @default_class, 4.7140215428953525e-06, 10.0, 10.0
пцрк, @default_class, 4.7140215428953525e-06, 10.0, 3.0
цвет, @default_class, 1.838468415371608e-05, 39.0, 32.0
народ, @default_class, 2.2627304133493453e-05, 48.0, 39.0
ларёк, @default_class, 5.656826033373363e-06, 12.0, 10.0
локализовать, @default_class, 1.649907608225476e-05, 35.0, 29.0
заведомо, @default_class, 2.074169424304273e-05, 44.0, 42.0
haribo, @default_class, 8.485239050060045e-06, 18.0, 3.0
скопиться, @default_class, 5.1854235607606824e-06, 11.0, 11.0
or, @default_class, 1.2256456102477387e-05, 26.0, 16.0
take, @default_class, 1.1785054084612057e-05, 25.0, 15.0
каков, @default_class, 9.428043085790705e-06, 20.0, 16.0
приложить, @default_class, 1.5084869119164068e-05, 32.0, 30.0
lenovo, @default_class, 1.932748818944674e-05, 41.0, 19.0
альфыгруппа, @default_class, 6.599630069104023e-06, 14.0, 11.0
дубай, @default_class, 1.3199260138208047e-05, 28.0, 27.0
законодатель, @default_class, 1.0370847121521365e-05, 22.0, 22.0
загорский, @default_class, 7.542434559582034e-06, 16.0, 8.0
курносов, @default_class, 9.899445103656035e-06, 21.0, 13.0
ftc, @default_class, 7.071032086969353e-06, 15.0, 4.0
ba, @default_class, 7.071032086969353e-06, 15.0, 8.0
поступать, @default_class, 0.00015509131480939686, 329.0, 311.0
sam, @default_class, 9.428043085790705e-06, 20.0, 12.0
новогодний, @default_class, 3.629796628956683e-05, 77.0, 52.0
чайка, @default_class, 1.3199260138208047e-05, 28.0, 12.0
дооборудование, @default_class, 4.7140215428953525e-06, 10.0, 6.0
больной, @default_class, 8.485239050060045e-06, 18.0, 16.0
трудный, @default_class, 1.1313652066746727e-05, 24.0, 24.0
впк, @default_class, 7.071032086969353e-06, 15.0, 11.0
гутабанка, @default_class, 5.1854235607606824e-06, 11.0, 4.0
зрелый, @default_class, 6.128228051238693e-06, 13.0, 10.0
indigo, @default_class, 1.1785054084612057e-05, 25.0, 15.0
окраска, @default_class, 8.013837032194715e-06, 17.0, 17.0
камень, @default_class, 2.9698336220462807e-05, 63.0, 52.0
пфр, @default_class, 5.1854235607606824e-06, 11.0, 4.0
лихачев, @default_class, 1.3670662156073377e-05, 29.0, 16.0
ленобласть, @default_class, 5.656826033373363e-06, 12.0, 12.0
отчитываться, @default_class, 1.0370847121521365e-05, 22.0, 21.0
лесозаготовительный, @default_class, 5.656826033373363e-06, 12.0, 7.0
diamond, @default_class, 1.3199260138208047e-05, 28.0, 14.0
списываться, @default_class, 6.599630069104023e-06, 14.0, 14.0
база, @default_class, 0.000466216733912006, 989.0, 823.0
поддельный, @default_class, 1.885608617158141e-05, 40.0, 33.0
буров, @default_class, 3.488376023597084e-05, 74.0, 57.0
вентспилс, @default_class, 4.7140215428953525e-06, 10.0, 3.0
новосибирск, @default_class, 4.101198646822013e-05, 87.0, 74.0
мясокомбинат, @default_class, 1.1313652066746727e-05, 24.0, 16.0
моногород, @default_class, 1.791328213585075e-05, 38.0, 13.0
рим, @default_class, 1.1313652066746727e-05, 24.0, 22.0
lexus, @default_class, 3.629796628956683e-05, 77.0, 52.0
юкоссибнефть, @default_class, 4.7140215428953525e-06, 10.0, 3.0
трансфер, @default_class, 6.599630069104023e-06, 14.0, 13.0
геополитический, @default_class, 1.0370847121521365e-05, 22.0, 21.0
резервуар, @default_class, 7.071032086969353e-06, 15.0, 12.0
назвать, @default_class, 0.00037853591493330896, 803.0, 743.0
гп, @default_class, 5.1854235607606824e-06, 11.0, 8.0
анаран, @default_class, 6.128228051238693e-06, 13.0, 8.0
жвачка, @default_class, 5.1854235607606824e-06, 11.0, 3.0
телемост, @default_class, 4.7140215428953525e-06, 10.0, 8.0
аркутундаг, @default_class, 4.7140215428953525e-06, 10.0, 10.0
кормовой, @default_class, 9.899445103656035e-06, 21.0, 16.0
юрчик, @default_class, 4.7140215428953525e-06, 10.0, 4.0
березовский, @default_class, 9.239482460543513e-05, 196.0, 52.0
yukos, @default_class, 6.269648292800412e-05, 133.0, 36.0
cj, @default_class, 7.071032086969353e-06, 15.0, 8.0
распродать, @default_class, 1.3199260138208047e-05, 28.0, 28.0
cs, @default_class, 6.128228051238693e-06, 13.0, 4.0
запатентовать, @default_class, 1.2727858120342717e-05, 27.0, 22.0
продюсерский, @default_class, 4.7140215428953525e-06, 10.0, 6.0
тележка, @default_class, 5.1854235607606824e-06, 11.0, 10.0
плательщик, @default_class, 5.656826033373363e-06, 12.0, 10.0
символ, @default_class, 1.2256456102477387e-05, 26.0, 21.0
пермь, @default_class, 2.4041510187089443e-05, 51.0, 37.0
велик, @default_class, 1.4613467101298738e-05, 31.0, 31.0
налоговый, @default_class, 0.0005689823883585632, 1207.0, 627.0
координация, @default_class, 4.006918243248947e-05, 85.0, 71.0
уверенно, @default_class, 8.013837032194715e-06, 17.0, 17.0
tepco, @default_class, 1.1313652066746727e-05, 24.0, 5.0
fortune, @default_class, 4.9968628445640206e-05, 106.0, 52.0
проход, @default_class, 7.071032086969353e-06, 15.0, 11.0
геленджик, @default_class, 7.542434559582034e-06, 16.0, 16.0
авиапром, @default_class, 2.3098706151358783e-05, 49.0, 39.0
hawk, @default_class, 5.1854235607606824e-06, 11.0, 6.0
физлицо, @default_class, 1.4142064173938707e-05, 30.0, 26.0
нанимать, @default_class, 1.1785054084612057e-05, 25.0, 20.0
нефтегаз, @default_class, 6.599630069104023e-06, 14.0, 8.0
ассигнование, @default_class, 5.1854235607606824e-06, 11.0, 11.0
андрей_казьмин, @default_class, 4.7140215428953525e-06, 10.0, 10.0
интерфаксукраина, @default_class, 6.128228051238693e-06, 13.0, 13.0
wingas, @default_class, 8.013837032194715e-06, 17.0, 15.0
хранить, @default_class, 8.956641067925375e-06, 19.0, 15.0
снижать, @default_class, 6.363929423969239e-05, 135.0, 123.0
лагерь, @default_class, 1.0842249139386695e-05, 23.0, 10.0
аэропортовый, @default_class, 1.3199260138208047e-05, 28.0, 24.0
убедительный, @default_class, 5.656826033373363e-06, 12.0, 12.0
обвинительный, @default_class, 7.071032086969353e-06, 15.0, 14.0
выявлять, @default_class, 8.013837032194715e-06, 17.0, 17.0
трещина, @default_class, 7.071032086969353e-06, 15.0, 12.0
усиливаться, @default_class, 5.1854235607606824e-06, 11.0, 10.0
петиция, @default_class, 8.485239050060045e-06, 18.0, 10.0
голомолзин, @default_class, 1.697047810012009e-05, 36.0, 28.0
отставка, @default_class, 0.00022391602396965027, 475.0, 329.0
проверка, @default_class, 0.0005604971665889025, 1189.0, 697.0
максим_соколов, @default_class, 5.6568256695754826e-05, 120.0, 119.0
сожалеть, @default_class, 4.7140215428953525e-06, 10.0, 10.0
присвоение, @default_class, 8.013837032194715e-06, 17.0, 17.0
путешественник, @default_class, 9.428043085790705e-06, 20.0, 17.0
колоссальный, @default_class, 1.649907608225476e-05, 35.0, 34.0
предлагать, @default_class, 0.0003931493847630918, 834.0, 722.0
вайнзихер, @default_class, 9.428043085790705e-06, 20.0, 8.0
продвигать, @default_class, 1.932748818944674e-05, 41.0, 40.0
яров, @default_class, 6.128228051238693e-06, 13.0, 8.0
жуковский, @default_class, 1.744188011798542e-05, 37.0, 35.0
холодильник, @default_class, 6.599630069104023e-06, 14.0, 10.0
знаменский, @default_class, 7.071032086969353e-06, 15.0, 8.0
гол, @default_class, 4.7140215428953525e-06, 10.0, 7.0
участиться, @default_class, 6.128228051238693e-06, 13.0, 13.0
искусственно, @default_class, 1.0842249139386695e-05, 23.0, 22.0
fennovoima, @default_class, 4.7140215428953525e-06, 10.0, 6.0
терроризм, @default_class, 1.5084869119164068e-05, 32.0, 22.0
авиатрасса, @default_class, 5.656826033373363e-06, 12.0, 7.0
